FILE NAME,REQUIRED BINS,EXTRA BINS,TIME TAKEN(ms)
N4C2W1_M.BPP,294,77,0.9968280792236328
N4C2W1_N.BPP,288,78,0.9975433349609375
N4C2W1_O.BPP,290,78,0.0
N4C2W1_P.BPP,291,79,0.9953975677490234
N4C2W1_Q.BPP,285,75,0.9973049163818359
N4C2W1_R.BPP,287,75,0.0
N4C2W1_S.BPP,290,80,0.0
N4C2W1_T.BPP,288,76,0.0
N4C2W2_A.BPP,343,90,0.0
N4C2W2_B.BPP,342,88,0.0
N4C2W2_C.BPP,341,92,0.0
N4C2W2_D.BPP,345,87,0.9644031524658203
N4C2W2_E.BPP,350,93,0.0
N4C2W2_F.BPP,356,84,0.9655952453613281
N4C2W2_G.BPP,341,89,0.9973049163818359
N4C2W2_H.BPP,338,83,0.0
N4C2W2_I.BPP,348,86,0.0
N4C2W2_J.BPP,348,92,0.965118408203125
N4C2W2_K.BPP,348,89,1.0309219360351562
N4C2W2_L.BPP,348,85,0.0
N4C2W2_M.BPP,345,84,0.0
N4C2W2_N.BPP,351,87,0.0
N4C2W2_O.BPP,343,90,0.0
N4C2W2_P.BPP,350,84,2.9916763305664062
N4C2W2_Q.BPP,343,86,0.9624958038330078
N4C2W2_R.BPP,345,89,0.9634494781494141
N4C2W2_S.BPP,357,84,0.9975433349609375
N4C2W2_T.BPP,340,84,0.9996891021728516
N4C2W4_A.BPP,376,83,0.0
N4C2W4_B.BPP,367,86,0.0
N4C2W4_C.BPP,380,85,0.0
N4C2W4_D.BPP,382,87,0.9784698486328125
N4C2W4_E.BPP,370,83,0.9977817535400391
N4C2W4_F.BPP,387,83,0.0
N4C2W4_G.BPP,375,84,0.9970664978027344
N4C2W4_H.BPP,384,88,1.004934310913086
N4C2W4_I.BPP,375,88,0.9968280792236328
N4C2W4_J.BPP,388,88,0.9970664978027344
N4C2W4_K.BPP,370,81,0.9977817535400391
N4C2W4_L.BPP,380,83,1.0094642639160156
N4C2W4_M.BPP,372,85,1.997232437133789
N4C2W4_N.BPP,385,86,0.9975433349609375
N4C2W4_O.BPP,374,81,0.0
N4C2W4_P.BPP,384,83,0.0
N4C2W4_Q.BPP,376,83,0.0
N4C2W4_R.BPP,385,85,0.0
N4C2W4_S.BPP,380,87,0.0
N4C2W4_T.BPP,376,89,0.0
N4C3W1_A.BPP,225,61,0.9973049163818359
N4C3W1_B.BPP,225,60,0.9975433349609375
N4C3W1_C.BPP,225,59,0.9965896606445312
N4C3W1_D.BPP,213,55,0.9973049163818359
N4C3W1_E.BPP,230,65,0.9970664978027344
N4C3W1_F.BPP,226,62,0.9973049163818359
N4C3W1_G.BPP,235,66,0.995635986328125
N4C3W1_H.BPP,239,69,0.9970664978027344
N4C3W1_I.BPP,231,64,0.9973049163818359
N4C3W1_J.BPP,235,66,0.9968280792236328
N4C3W1_K.BPP,226,62,0.0
N4C3W1_L.BPP,221,58,0.0
N4C3W1_M.BPP,226,59,0.0
N4C3W1_N.BPP,248,72,0.0
N4C3W1_O.BPP,235,66,0.0
N4C3W1_P.BPP,228,61,0.0
N4C3W1_Q.BPP,246,70,1.028299331665039
N4C3W1_R.BPP,231,64,0.0
N4C3W1_S.BPP,233,65,0.0
N4C3W1_T.BPP,238,65,0.0
N4C3W2_A.BPP,284,81,0.0
N4C3W2_B.BPP,287,84,0.0
N4C3W2_C.BPP,282,81,0.0
N4C3W2_D.BPP,283,82,0.0
N4C3W2_E.BPP,279,79,0.0
N4C3W2_F.BPP,296,87,0.0
N4C3W2_G.BPP,279,78,0.0
N4C3W2_H.BPP,280,79,0.9660720825195312
N4C3W2_I.BPP,274,76,0.9658336639404297
N4C3W2_J.BPP,287,83,0.9968280792236328
N4C3W2_K.BPP,287,83,0.9968280792236328
N4C3W2_L.BPP,282,81,0.9968280792236328
N4C3W2_M.BPP,277,79,0.9970664978027344
N4C3W2_N.BPP,278,80,0.0
N4C3W2_O.BPP,294,85,0.9975433349609375
N4C3W2_P.BPP,283,81,0.0
N4C3W2_Q.BPP,280,81,0.0
N4C3W2_R.BPP,271,77,0.0
N4C3W2_S.BPP,276,80,0.0
N4C3W2_T.BPP,271,76,0.0
N4C3W4_A.BPP,307,91,0.0
N4C3W4_B.BPP,300,85,0.0
N4C3W4_C.BPP,309,91,0.0
N4C3W4_D.BPP,303,88,0.0
N4C3W4_E.BPP,306,87,0.0
N4C3W4_F.BPP,315,93,0.0
N4C3W4_G.BPP,312,90,0.0
N4C3W4_H.BPP,313,94,0.0
N4C3W4_I.BPP,319,95,0.9973049163818359
N4C3W4_J.BPP,295,82,0.0
N4C3W4_K.BPP,298,83,0.0
N4C3W4_L.BPP,306,87,0.0
N4C3W4_M.BPP,305,89,0.0
N4C3W4_N.BPP,321,96,0.0
N4C3W4_O.BPP,323,97,0.0
N4C3W4_P.BPP,309,90,0.0
N4C3W4_Q.BPP,314,92,0.0
N4C3W4_R.BPP,304,90,0.0
N4C3W4_S.BPP,303,87,0.0
N4C3W4_T.BPP,301,85,0.0
